id,index,period,timestamp,minute,second,possession,duration,related_events,location,under_pressure,off_camera,counterpress,out,type.id,type.name,possession_team.id,possession_team.name,play_pattern.id,play_pattern.name,team.id,team.name,tactics.formation,tactics.lineup,player.id,player.name,position.id,position.name,pass.length,pass.angle,pass.end_location,pass.switch,pass.aerial_won,pass.through_ball,pass.inswinging,pass.straight,pass.cross,pass.assisted_shot_id,pass.shot_assist,pass.outswinging,pass.cut_back,pass.deflected,pass.goal_assist,pass.recipient.id,pass.recipient.name,pass.height.id,pass.height.name,pass.body_part.id,pass.body_part.name,pass.type.id,pass.type.name,pass.outcome.id,pass.outcome.name,pass.technique.id,pass.technique.name,carry.end_location,ball_receipt.outcome.id,ball_receipt.outcome.name,duel.type.id,duel.type.name,duel.outcome.id,duel.outcome.name,foul_committed.penalty,foul_committed.advantage,foul_committed.offensive,foul_committed.type.id,foul_committed.type.name,shot.statsbomb_xg,shot.end_location,shot.freeze_frame,shot.key_pass_id,shot.first_time,shot.aerial_won,shot.technique.id,shot.technique.name,shot.body_part.id,shot.body_part.name,shot.type.id,shot.type.name,shot.outcome.id,shot.outcome.name,goalkeeper.end_location,goalkeeper.punched_out,goalkeeper.position.id,goalkeeper.position.name,goalkeeper.type.id,goalkeeper.type.name,goalkeeper.outcome.id,goalkeeper.outcome.name,goalkeeper.technique.id,goalkeeper.technique.name,goalkeeper.body_part.id,goalkeeper.body_part.name,clearance.head,clearance.aerial_won,clearance.right_foot,clearance.left_foot,clearance.other,clearance.body_part.id,clearance.body_part.name,foul_won.advantage,foul_won.defensive,interception.outcome.id,interception.outcome.name,ball_recovery.recovery_failure,dribble.overrun,dribble.nutmeg,dribble.outcome.id,dribble.outcome.name,50_50.outcome.id,50_50.outcome.name,substitution.outcome.id,substitution.outcome.name,substitution.replacement.id,substitution.replacement.name,block.deflection,block.offensive,match_id,competition_id,season_id,location.x,location.y,carry.end_location.x,carry.end_location.y,pass.end_location.x,pass.end_location.y,shot.end_location.x,shot.end_location.y,shot.end_location.z,shot_impact_height,player.name.GK,player.id.GK,location.x.GK,location.y.GK,DistToGoal,DistToKeeper,AngleToGoal,AngleToKeeper,AngleDeviation,avevelocity,DistSGK,density,density.incone,distance.ToD1,distance.ToD2,AttackersBehindBall,DefendersBehindBall,DefendersInCone,InCone.GK,DefArea,distance.ToD1.360,distance.ToD2.360,milliseconds,ElapsedTime,StartOfPossession,TimeInPoss,TimeToPossEnd
fc800cf1-f9f6-4dc6-a0ad-432864f7d1d4,1411,1,00:41:17.139,41,17,71,0.784996,,,NA,NA,NA,NA,43,Carry,24,Liverpool,1,Regular Play,24,Liverpool,NA,,3532,Jordan Brian Henderson,13,Right Center Midfield,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22912,16,4,100.5,58.8,106,58.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139,2477.139,2469.909,7.230000000000018,2.8789999999999054
6af4aeb6-286e-4a45-ae02-8efb0ef34b50,1412,1,00:41:17.924,41,17,71,1.227823,,,NA,NA,NA,NA,30,Pass,24,Liverpool,1,Regular Play,24,Liverpool,NA,,3532,Jordan Brian Henderson,13,Right Center Midfield,14.458562,1.1504653,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3664,Trent Alexander-Arnold,1,Ground Pass,40,Right Foot,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22912,16,4,106,58.6,NA,NA,111.9,71.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,924,2477.924,2469.909,8.014999999999873,2.094000000000051
af56724e-ae4a-4d48-9fa2-d20438c74527,1413,1,00:41:19.152,41,19,71,NA,,,NA,NA,NA,NA,42,Ball Receipt*,24,Liverpool,1,Regular Play,24,Liverpool,NA,,3664,Trent Alexander-Arnold,2,Right Back,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22912,16,4,111.9,71.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,2479.152,2469.909,9.242999999999938,0.8659999999999854
8e9e7993-8c84-4886-85eb-37794b31ed27,1414,1,00:41:19.152,41,19,71,0.760352,,,NA,NA,NA,NA,43,Carry,24,Liverpool,1,Regular Play,24,Liverpool,NA,,3664,Trent Alexander-Arnold,2,Right Back,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22912,16,4,111.9,71.8,112.5,71.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,2479.152,2469.909,9.242999999999938,0.8659999999999854
b0003883-a4b3-4c87-a240-a7bce15b02b7,1415,1,00:41:19.912,41,19,71,0.105168,,,NA,NA,NA,NA,30,Pass,24,Liverpool,1,Regular Play,24,Liverpool,NA,,3664,Trent Alexander-Arnold,2,Right Back,4.0706263,-1.0851742,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,High Pass,40,Right Foot,NA,NA,9,Incomplete,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22912,16,4,112.5,71.2,NA,NA,114.4,67.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,912,2479.912,2469.909,10.002999999999702,0.10600000000022192
e03e946f-8616-464f-afdd-cc56b9743497,1416,1,00:41:20.018,41,20,71,0,,,NA,NA,NA,TRUE,6,Block,24,Liverpool,1,Regular Play,38,Tottenham Hotspur,NA,,3594,Danny Rose,6,Left Back,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22912,16,4,6.6,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,2480.018,2469.909,10.108999999999924,0
6dbb92a0-74a0-433f-9e58-4668e2b9f140,1417,1,00:41:46.683,41,46,72,1.465,,,NA,NA,NA,NA,30,Pass,24,Liverpool,2,From Corner,24,Liverpool,NA,,3664,Trent Alexander-Arnold,2,Right Back,37.088543,-1.7332854,,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,3669,Virgil van Dijk,3,High Pass,40,Right Foot,61,Corner,9,Incomplete,105,Outswinging,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22912,16,4,120,80,NA,NA,114,43.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,683,2506.683,2506.683,0,4.760000000000218
25c666fd-eddb-47ce-ab4f-c298be15f0ab,1418,1,00:41:48.148,41,48,72,NA,,,NA,NA,NA,NA,42,Ball Receipt*,24,Liverpool,2,From Corner,24,Liverpool,NA,,3669,Virgil van Dijk,5,Left Center Back,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,9,Incomplete,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22912,16,4,115.2,43.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148,2508.148,2506.683,1.4650000000001455,3.2950000000000728
b8a447ba-9d7c-46a1-9cb8-a465da85f231,1419,1,00:41:48.148,41,48,72,0,,,TRUE,NA,NA,NA,4,Duel,24,Liverpool,2,From Corner,24,Liverpool,NA,,3669,Virgil van Dijk,5,Left Center Back,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,10,Aerial Lost,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22912,16,4,114,43.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148,2508.148,2506.683,1.4650000000001455,3.2950000000000728
8c628839-b586-4701-bb5a-99e3804b7d06,1420,1,00:41:48.148,41,48,72,0,,,TRUE,NA,NA,NA,9,Clearance,24,Liverpool,2,From Corner,38,Tottenham Hotspur,NA,,10955,Harry Kane,23,Center Forward,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,37,Head,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22912,16,4,7,37.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148,2508.148,2506.683,1.4650000000001455,3.2950000000000728
6c72610d-9e64-4515-9469-5976daeb6849,1421,1,00:41:49.668,41,49,72,0,,,NA,NA,NA,NA,2,Ball Recovery,24,Liverpool,2,From Corner,24,Liverpool,NA,,3531,Mohamed Salah,17,Right Wing,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22912,16,4,94.8,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,668,2509.668,2506.683,2.9850000000001273,1.775000000000091
683b0e65-7cde-41c4-a442-9b66d4ecaf31,1422,1,00:41:49.668,41,49,72,1.274074,,,NA,NA,NA,NA,43,Carry,24,Liverpool,2,From Corner,24,Liverpool,NA,,3531,Mohamed Salah,17,Right Wing,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22912,16,4,94.8,34,94,31.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,668,2509.668,2506.683,2.9850000000001273,1.775000000000091
4c3dcf8f-1c87-4778-a120-79d3d92a6eed,1423,1,00:41:50.942,41,50,72,0.297525,,,NA,NA,NA,NA,16,Shot,24,Liverpool,2,From Corner,24,Liverpool,NA,,3531,Mohamed Salah,17,Right Wing,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009469723,,,NA,NA,NA,91,Half Volley,38,Left Foot,87,Open Play,96,Blocked,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22912,16,4,94,31.3,NA,NA,NA,NA,97.2,32.8,NA,NA,Hugo Lloris,3099,119.2,39.8,27.41696555054917,0.82462112512353,71.49896610890555,75.96375653207329,4.4647904231677416,11.878394788385714,26.594924327773526,1.0709457871565145,0.6770453360665939,2.5632011235952654,4.459820624195554,6,10,3,3,138.8400000000001,2.5632011235952654,4.459820624195554,942,2510.942,2506.683,4.2590000000000146,0.5010000000002037
8d48c88f-0bb1-4518-99a2-2f503043c14d,1424,1,00:41:51.240,41,51,72,0,,,NA,NA,NA,TRUE,6,Block,24,Liverpool,2,From Corner,38,Tottenham Hotspur,NA,,3082,Harry Winks,15,Left Center Midfield,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22912,16,4,22.9,47.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240,2511.24,2506.683,4.556999999999789,0.20300000000042928
c3be5e18-e69e-443e-8133-028c179b0b05,1425,1,00:41:51.443,41,51,72,0,,,NA,NA,NA,NA,23,Goal Keeper,24,Liverpool,2,From Corner,38,Tottenham Hotspur,NA,,3099,Hugo Lloris,1,Goalkeeper,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,44,Set,32,Shot Faced,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22912,16,4,0.9,40.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,443,2511.443,2506.683,4.760000000000218,0
ff05ff22-55c1-42a2-b75b-d2d601c10cb0,1426,1,00:42:22.120,42,22,73,0.830219,,,NA,NA,NA,NA,30,Pass,24,Liverpool,2,From Corner,24,Liverpool,NA,,3531,Mohamed Salah,17,Right Wing,35.07506,1.6707487,,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,3629,Sadio Mané,3,High Pass,38,Left Foot,61,Corner,9,Incomplete,105,Outswinging,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22912,16,4,120,1,NA,NA,116.5,35.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,2542.12,2542.12,0,5.749000000000251
d118f4a7-ead1-4392-bd68-f219eb8ab7ef,1427,1,00:42:22.950,42,22,73,NA,,,NA,NA,NA,NA,42,Ball Receipt*,24,Liverpool,2,From Corner,24,Liverpool,NA,,3629,Sadio Mané,21,Left Wing,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,9,Incomplete,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22912,16,4,113.3,34.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,950,2542.95,2542.12,0.8299999999999272,4.919000000000324
9169fdae-ebf2-4106-b155-6124f77ffbc5,1428,1,00:42:22.950,42,22,73,0,,,TRUE,NA,NA,TRUE,9,Clearance,24,Liverpool,2,From Corner,38,Tottenham Hotspur,NA,,3083,Heung-Min Son,21,Left Wing,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,40,Right Foot,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22912,16,4,4.5,45.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,950,2542.95,2542.12,0.8299999999999272,4.919000000000324
9df7f4dc-37a6-412c-b0c5-ffa71914be14,1429,1,00:42:27.869,42,27,73,0,,,NA,NA,NA,NA,28,Shield,24,Liverpool,2,From Corner,24,Liverpool,NA,,3655,Andrew Robertson,6,Left Back,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22912,16,4,79.5,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,869,2547.869,2542.12,5.749000000000251,0
6dcfe2c0-1d08-4b71-855b-e79a7a800283,1430,1,00:42:41.263,42,41,74,1.492345,,,NA,NA,NA,NA,30,Pass,24,Liverpool,4,From Throw In,24,Liverpool,NA,,3655,Andrew Robertson,6,Left Back,23.472963,2.2475333,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3669,Virgil van Dijk,3,High Pass,NA,NA,67,Throw-in,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22912,16,4,77.6,1,NA,NA,62.9,19.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263,2561.263,2561.263,0,24.17599999999993
b266def1-32a1-45d0-bcdf-17571d2c0fbe,1431,1,00:42:42.756,42,42,74,NA,,,NA,NA,NA,NA,42,Ball Receipt*,24,Liverpool,4,From Throw In,24,Liverpool,NA,,3669,Virgil van Dijk,5,Left Center Back,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22912,16,4,62.9,19.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,756,2562.756,2561.263,1.4929999999999382,22.682999999999993
534b8135-2a83-44c3-9a3e-f5ee72453eda,1432,1,00:42:42.756,42,42,74,1.584439,,,NA,NA,NA,NA,43,Carry,24,Liverpool,4,From Throw In,24,Liverpool,NA,,3669,Virgil van Dijk,5,Left Center Back,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22912,16,4,62.9,19.3,58.1,25.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,756,2562.756,2561.263,1.4929999999999382,22.682999999999993
ef183972-37af-4501-aca1-76769a956ab6,1433,1,00:42:44.340,42,44,74,0.968582,,,NA,NA,NA,NA,30,Pass,24,Liverpool,4,From Throw In,24,Liverpool,NA,,3669,Virgil van Dijk,5,Left Center Back,17.76851,1.7748142,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3502,Joël Andre Job Matip,1,Ground Pass,40,Right Foot,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22912,16,4,58.1,25.2,NA,NA,54.5,42.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,2564.34,2561.263,3.0770000000002256,21.098999999999705
45c14b9a-bfe8-4891-94d0-e62b0bb33a02,1434,1,00:42:45.309,42,45,74,NA,,,NA,NA,NA,NA,42,Ball Receipt*,24,Liverpool,4,From Throw In,24,Liverpool,NA,,3502,Joël Andre Job Matip,3,Right Center Back,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22912,16,4,54.5,42.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,309,2565.309,2561.263,4.0460000000002765,20.129999999999654
